CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados
CE,21/04/2020,71.7808,64.4209,66.3317,51.257,60.6849
CE,22/04/2020,71.6838,72.2669,87.4334,49.6902,57.8088
CE,23/04/2020,77.0756,84.9537,91.7375,37.4069,54.204
CE,24/04/2020,74.3985,88.8078,73.6355,31.4252,54.9374
CE,25/04/2020,85.3122,86.8919,61.7615,49.6988,59.3509
CE,26/04/2020,74.0965,81.1706,40.8748,45.7925,65.4895
CE,27/04/2020,91.3755,69.5662,13.6232,34.7931,66.9704
VC,21/04/2020,54.0956,70.0956,52.2579,52.4137,58.6497
VC,22/04/2020,76.6959,70.3348,44.1194,52.5682,56.9002
VC,23/04/2020,56.2624,57.4947,41.603,62.678,50.8991
VC,24/04/2020,86.5251,110.2025,41.2201,54.3258,38.5094
VC,25/04/2020,55.4235,104.265,43.0364,51.0325,58.3759
VC,26/04/2020,105.0638,49.875,50.6093,61.3769,68.0748
VC,27/04/2020,46.3927,170.2982,67.3813,55.1701,53.5909
EX,21/04/2020,48.3278,10.732,77.5027,58.2593,62.8159
EX,22/04/2020,49.9396,95.2228,83.1404,62.3997,58.5069
EX,23/04/2020,63.51,40.8926,80.1287,57.8062,76.5833
EX,24/04/2020,77.2661,40.8527,78.0333,65.0347,0
EX,25/04/2020,45.1964,54.236,78.8439,60.9386,124.5847
EX,26/04/2020,55.0202,54.5451,79.4272,63.8224,0
EX,27/04/2020,65.6862,26.824,79.346,59.6,122.3317
GA,21/04/2020,68.0256,56.4142,51.488,43.6662,55.0905
GA,22/04/2020,65.3181,58.682,55.1564,79.7616,63.9971
GA,23/04/2020,72.5988,54.098,41.4165,36.5839,45.9358
GA,24/04/2020,68.0663,57.2448,74.4688,118.1638,99.0177
GA,25/04/2020,72.921,52.9236,57.6377,60.4503,50.6589
GA,26/04/2020,70.5427,56.3842,51.6314,157.4737,68.7746
GA,27/04/2020,72.5639,52.1668,52.9401,58.2526,52.24
MD,21/04/2020,57.0405,52.9754,17.2517,73.6595,57.4594
MD,22/04/2020,57.42,58.4563,37.5387,43.6305,56.4694
MD,23/04/2020,55.2467,52.4748,0,0,52.6856
MD,24/04/2020,55.3553,55.7164,0,18.6615,49.1303
MD,25/04/2020,54.4081,53.0516,8.7566,0,43.1241
MD,26/04/2020,54.397,54.4187,0,60.4569,43.2072
MD,27/04/2020,54.0411,53.7265,0,101.2617,66.2022
ML,21/04/2020,58.7852,63.853,56.9361,54.0691,30.1191
ML,22/04/2020,60.6594,64.2979,58.8273,54.8721,77.636
ML,23/04/2020,57.6676,63.8435,56.3635,53.2714,36.6451
ML,24/04/2020,60.8142,63.734,58.7209,54.0462,74.8674
ML,25/04/2020,56.4196,63.7714,55.9536,53.0557,19.5258
ML,26/04/2020,61.6415,63.7888,58.8292,53.7804,64.7707
ML,27/04/2020,54.9324,63.7865,55.4852,53.0083,34.215
MC,21/04/2020,59.0505,62.0661,14.4405,60.8553,52.3295
MC,22/04/2020,65.2266,62.1402,19.9277,62.5751,46.1451
MC,23/04/2020,52.0878,61.4696,4.7697,61.0271,34.686
MC,24/04/2020,97.2017,60.9435,8.8899,64.0313,58.9955
MC,25/04/2020,36.8493,61.0477,0,60.298,104.1309
MC,26/04/2020,122.7616,61.487,0,65.2677,104.5027
MC,27/04/2020,32.4744,61.7208,0,57.1259,63.8387
NC,21/04/2020,59.5314,49.6792,69.8406,61.0921,78.8709
NC,22/04/2020,42.9828,66.062,78.3884,61.8572,84.063
NC,23/04/2020,8.42,13.8581,77.4109,63.5071,78.4288
NC,24/04/2020,0,71.5151,66.529,67.7888,74.6057
NC,25/04/2020,1.9767,0,49.984,80.1465,75.6016
NC,26/04/2020,0,75.4914,47.429,99.3561,77.4854
NC,27/04/2020,0,0,26.3481,105.4938,77.5914
PV,21/04/2020,54.0238,61.4519,57.9491,49.9388,49.0905
PV,22/04/2020,45.0718,62.3122,45.7054,21.7101,30.5087
PV,23/04/2020,48.5647,62.3963,43.2632,26.7021,0
PV,24/04/2020,45.8641,62.9553,53.4309,41.1036,8.5019
PV,25/04/2020,54.2456,62.8843,46.173,0,12.9999
PV,26/04/2020,33.4632,63.1275,55.6064,62.532,18.5225
PV,27/04/2020,19.1252,63.0736,35.2696,35.7776,34.7585
RI,21/04/2020,60.5597,74.3542,45.3567,51.7327,70.6708
RI,22/04/2020,59.8643,75.9775,49.5577,78.0657,101.6718
RI,23/04/2020,59.1713,85.221,52.8721,59.6931,104.6095
RI,24/04/2020,58.6318,82.6591,51.5738,89.5342,97.8494
RI,25/04/2020,58.3136,100.3907,50.375,76.5904,84.0836
RI,26/04/2020,58.205,85.7306,50.7671,93.9156,58.5215
RI,27/04/2020,58.2393,89.1238,50.9811,74.9904,0
